Р;3000229;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2200;
Р;3000230;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2800;
Р;3000231;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1500;
Р;3000233;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;Дефект;1400;
Р;3000240;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;дефект на рожке;50000;
Р;3000241;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;50000;
Р;3000259;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12800;
Р;3000260;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;22800;
Р;3000266;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;в отличном виде;2200;
Р;3000275;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;18000;
Р;3000285;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3000286;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3000289;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;в отличном виде;65800;
Р;3000298;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нужна реставрация;53400;
Р;3000300;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3400;
Р;3000304;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3000305;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3000311;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;трещина;10000;
Р;3000312;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;25000;
Р;3000317;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10400;
Р;3000335;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5400;
Р;3000345;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3000355;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000358;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;без утрат в хорошей сохранности;26000;
Р;3000366;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;60000;
Р;3000373;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;140000;
Р;3000377;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3200;
Р;3000380;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3400;
Р;3000383;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000389;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;35000;
Р;3000398;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1000;
Р;3000411;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;Реставрация;10200;
Р;3000414;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3000415;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4200;
Р;3000416;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3800;
Р;3000418;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;960;
Р;3000437;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1100;
Р;3000440;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;480;
Р;3000441;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;36000;
Р;3000442;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;36000;
Р;3000443;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;36000;
Р;3000447;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3000450;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;34000;
Р;3000453;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;100000;
Р;3000463;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;реставрация;6000;
Р;3000464;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;реставрация;7200;
Р;3000568;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;700;
Р;3000467;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;реставрация;11800;
Р;3000469;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1400;
Р;3000475;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3000478;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;28000;
Р;3000500;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;150000;
Р;3000505;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;960;
Р;3000509;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10800;
Р;3000516;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;52000;
Р;3000517;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20800;
Р;3000518;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;реставрация;34600;
Р;3000519;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;7200;
Р;3000521;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5600;
Р;3000522;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;22600;
Р;3000548;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;960;
Р;3000553;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;небольшие дефекты;20000;
Р;3000554;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;360;
Р;3000562;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2600;
Р;3000585;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;14000;
Р;3000589;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3000605;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3000608;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;30000;
Р;3000609;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;14000;
Р;3000610;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3000623;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3000624;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10600;
Р;3000627;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;15800;
Р;3000628;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;7600;
Р;3000630;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3000631;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3000641;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3000643;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3000646;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;52000;
Р;3000655;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;18000;
Р;3000669;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;56000;
Р;3000676;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;30000;
Р;3000680;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;56000;
Р;3000694;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3000703;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3000706;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;скол;12000;
Р;3000731;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4600;
Р;3000743;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6800;
Р;3000745;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3000750;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6400;
Р;3000754;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4800;
Р;3000759;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3000767;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3000770;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3000773;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000774;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4800;
Р;3000775;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3000777;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
А;3002073;нет;Англия;Блюдо фаянсовое круглой формы;0;нет;400;
Р;3000796;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3000797;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Е;3002077;нет;Европа;Молочник фарфор с позолотой;0;нет;2200;
Р;3000799;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000802;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20000;
Р;3000803;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20000;
Р;3000804;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;30000;
Р;3000812;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;17800;
Е;3002081;нет;Европа;Молочник фарфор;0;нет;1200;
ф;3002083;нет;ф-ка Кузнецова;16 предметов из чайного сервиза /дефекты на двух чашках и полоскательнице/;0;нет;28000;
Р;3000813;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Е;3002085;нет;Европа;Чашка для чая без блюдца фарфор живопись Европа 19век пер.половина;0;скол позолота потерта;19800;
Р;3000817;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3000818;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1800;
Р;3000820;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3000822;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20000;
Р;3001045;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1360;
Р;3000823;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;24000;
Р;3000829;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4800;
Р;3000830;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20000;
Р;3000833;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;22000;
Р;3001294;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;24000;
Г;3002097;нет;Гжель;Фигурка белки;0;нет;1200;
Р;3000845;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Е;3002100;нет;Европа;Предметы для сервировки латунь 2 шт.;0;нет;3600;
Р;3000846;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
А;3002103;нет;Англия;Лоток фаянс;0;нет;2200;
Р;3000850;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;80000;
Р;3000855;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3000860;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1000;
Р;3000861;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Л;3002105;нет;ЛФЗ;Фигурка Бобчинский и Добчинский;0;сколы;16000;
Г;3002107;нет;Гжель;Фигурка птички;0;нет;400;
Р;3000868;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3001574;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;600;
Р;3000872;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;13600;
Р;3000876;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3001044;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3001189;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;22000;
Р;3000877;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2200;
Р;3000880;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3001292;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5800;
Р;3000901;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;14800;
Р;3000882;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4800;
Р;3000884;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000885;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2600;
Р;3000886;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10800;
Р;3000888;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3000889;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;9600;
Р;3000892;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3000893;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;28000;
Р;3000894;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3000909;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1240;
Р;3000910;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1120;
Р;3000913;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2220;
Р;3000914;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1400;
Р;3000915;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3000916;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1400;
Р;3000921;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3000923;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1800;
Р;3000924;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3000925;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6600;
Р;3000929;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000930;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;95000;
Р;3000939;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3000942;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3000947;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2400;
Р;3000948;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;9800;
Р;3000950;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4200;
Р;3000954;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2800;
Р;3000967;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3000968;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3000969;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3000972;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3000978;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;19800;
Р;3000979;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;9600;
Р;3000980;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;11200;
Р;3000984;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3000986;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3000988;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;24000;
Р;3000989;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;42000;
Р;3000994;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3000998;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3001003;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1000;
Р;3001007;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2800;
Р;3001009;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3001017;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;30000;
Р;3001037;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;600;
Р;3001038;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;600;
Р;3001039;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1060;
Р;3001061;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;140000;
Р;3001062;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;11200;
Р;3001070;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5600;
Р;3001071;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2700;
Р;3001085;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5600;
Р;3001096;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6800;
Р;3001097;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6800;
Р;3001098;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6800;
Р;3001099;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4200;
Р;3001100;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2600;
Р;3001101;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1000;
Р;3001103;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5200;
Р;3001104;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3001105;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;260;
Р;3001106;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;160;
Р;3001108;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;580;
Р;3001111;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;140;
Р;3001112;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1360;
Р;3001113;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;900;
Р;3001114;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;240;
Р;3001115;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3001116;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;120;
Р;3001118;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;30000;
Р;3001124;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3001126;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001127;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;160;
Р;3001129;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001130;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001131;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001132;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;600;
Р;3001138;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1100;
Р;3001139;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;880;
Р;3001140;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1100;
Р;3001143;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;29000;
Р;3001151;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;небольшие дефекты;34000;
Р;3001152;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;на чашке трещина;5000;
Р;3001153;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3001155;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2600;
Р;3001166;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3001169;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;16000;
Р;3001170;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1800;
Р;3001171;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1800;
Р;3001174;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3001176;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3001180;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3001195;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;10000;
Р;3001203;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2200;
Р;3001209;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2800;
Р;3001215;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;74800;
Р;3001216;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5000;
Р;3001217;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5000;
Р;3001222;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001223;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;800;
Р;3001226;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3001227;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;43200;
Р;3001228;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4600;
Р;3001232;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;3600;
Р;3001234;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3001235;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;900;
Р;3001242;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;12000;
Р;3001243;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;есть небольшие утраты;12000;
Р;3001250;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2800;
Р;3001252;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3001253;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2000;
Р;3001254;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;600;
Р;3001256;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1200;
Р;3001259;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1600;
Р;3001260;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;9800;
Р;3001262;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;18000;
Р;3001264;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4800;
Р;3001267;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3001270;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;20400;
Р;3001276;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;5800;
Р;3001286;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;6000;
Р;3001287;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;9800;
Р;3001288;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8200;
Р;3001289;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8000;
Р;3001290;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;8200;
Р;3001301;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;1400;
Р;3001322;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;4000;
Р;3001325;нет;Россия.;Рукописная.Праздники. 2 половина 19 века.;19;нет;2200;
